customer_tweet_id,conversation_id,customer_text,stratum,natural_weight,llm_suggested_intent,llm_suggested_escalate,human_intent,human_escalate,changed_by_human,label_timestamp,seconds_spent,round
507610,446870,@115940 @115940 my Xbox one,core_proportional,0.0135135135135135,other,True,other,True,False,2026-09-13T17:05:10.366645+00:00,3.6,1
2944190,2767900,I need more than just one episode a week for @136759  @115940 😪,core_proportional,0.0135135135135135,other,True,other,False,False,2026-09-13T17:05:13.890384+00:00,3.5,1
2912964,2737598,@115940 why’d you remove season 3 of Rick and Morty? Put it back,core_proportional,0.0135135135135135,other,True,other,True,False,2026-09-13T17:05:15.277672+00:00,1.4,1
2857573,2683815,why don‘t we get the new @2397 @115940? paid subscription and we have to wait a week??? what cubt came up with that idea????,core_proportional,0.0135135135135135,other,True,content_availability,False,True,2026-09-13T17:05:17.833770+00:00,2.6,1
573278,508147,"@223839 @26521 @223840 Trying to stream on @115940, but Fox Sports TN is showing DePaul/YSU hoops! 🤔🤔🤔",core_proportional,0.0135135135135135,other,True,content_availability,True,True,2026-09-13T17:05:19.866240+00:00,2.0,1
2970398,2793836,@hulu_support Had to restart his xbox 5 times and then hulu worked. But service has been spotty since yesterday,core_proportional,0.0135135135135135,other,True,account_and_billing_management,False,True,2026-09-13T17:05:21.975000+00:00,2.1,1
499406,439269,"@hulu_support Since Hulu had not been working on fire stick since updating, none. This is my third tweet and no response to my request.",core_proportional,0.0135135135135135,other,True,account_and_billing_management,True,True,2026-09-13T17:05:23.956137+00:00,2.0,1
559349,494867,@hulu_support I don’t understand why this happens on every major sporting event on hulu live I’ve had to resort to watching live games on the espn and fox sports app because hulu live has been unreliable once YouTube tv goes live I’m gone,core_proportional,0.0135135135135135,live_tv_streaming,False,live_tv_streaming,False,False,2026-09-13T17:05:25.675223+00:00,1.7,1
511226,450062,"@hulu_support When I set up Hulu on Roku, I initially skipped Import Watchlist part, planning to do later. Now can't find that function.

Also UI made up of HUGE images w/few selections per screen, takes MANY clicks to make selection
+repeatedly press arrow vs hold down to scroll",core_proportional,0.0135135135135135,app_interface_and_ux,False,live_tv_streaming,True,True,2026-09-13T17:05:27.236145+00:00,1.6,1
561130,496562,"@hulu_support FWIW, I think the issue resides on CBS's side. I switched from Hulu to the CBS app to see if there was a difference and there was not. Actually it was worse. Watching on a ATV4.",core_proportional,0.0135135135135135,other,True,commercials_and_ads,False,True,2026-09-13T17:05:28.527395+00:00,1.3,1
454491,398726,@hulu_support They haven’t responded to my inquiry yet? So now i have doubts about keeping Hulu..,core_proportional,0.0135135135135135,account_and_billing_management,False,commercials_and_ads,True,True,2026-09-13T17:05:29.723044+00:00,1.2,1
2872794,2698186,@hulu_support same here. And a quick search of Twitter shows this problem is happening all over the place. What's up? It keeps glitching backward and replaying clips over and over. Have restarted AND in/reinstalled Hulu app. Only ESPN effected. https://t.co/LKoPvWoPLK,core_proportional,0.0135135135135135,technical_support_and_errors,False,technical_support_and_errors,False,False,2026-09-13T17:05:30.925863+00:00,1.2,1
2976825,2800327,"Hey @hulu_support, Hulu keeps getting amnesia about what I've watched &amp; how far I've watched it. Samsung TV platform. Any ideas?",core_proportional,0.0135135135135135,watchlist_and_playback_tracking,False,technical_support_and_errors,True,True,2026-09-13T17:05:32.075578+00:00,1.1,1
591332,525430,"@115940 way to drop the ball on the #SECChampionship, #hulu, of all things.  All channles work BUT this one?  You had one job.  Buffering, buffering, CANCELLING.",core_proportional,0.0135135135135135,live_tv_streaming,False,app_interface_and_ux,False,True,2026-09-13T17:05:33.359675+00:00,1.3,1
2923376,2748003,@hulu_support for the life of me I can't figure out how to get @120330 live in my area. It is available but I don't see any live channels on my @152505 TV?,core_proportional,0.0135135135135135,live_tv_streaming,False,app_interface_and_ux,True,True,2026-09-13T17:05:34.397509+00:00,1.0,1
2943115,2766823,@hulu_support I was streaming it on TV. It's happened before The Blob and happened on Runaways. It's not my internet because it's working fine. My TV is working fine. It's obviously you!,core_proportional,0.0135135135135135,technical_support_and_errors,False,watchlist_and_playback_tracking,False,True,2026-09-13T17:05:35.735290+00:00,1.3,1
555236,491164,"Four weeks and @hulu_support still hasn’t fixed the lack of a previous channel option in the fliptray on 4th Gen Apple TV.

Ten weeks and @115940 still hasn’t brought back the “Go To Live” button.

Absolutely unbelievable.",core_proportional,0.0135135135135135,app_interface_and_ux,False,watchlist_and_playback_tracking,True,True,2026-09-13T17:05:36.817462+00:00,1.1,1
507623,446883,@136759 @115940 @hulu_support how does an Australian watch runaways my fav comic turned tv show?,core_proportional,0.0135135135135135,content_availability,False,other,False,True,2026-09-13T17:05:48.311350+00:00,11.5,1
2875707,2701092,"Dear @115940, I love your live streaming options but the navigation isn’t great on the Apple TV.",core_proportional,0.0135135135135135,app_interface_and_ux,False,other,True,True,2026-09-13T17:05:51.301648+00:00,3.0,1
2914763,2739418,"@hulu_support It’s a vizio smart tv, it keeps saying Hulu encountered an error. I restarted the app and restarted the internet but it’s still not working",core_proportional,0.0135135135135135,technical_support_and_errors,False,content_availability,False,True,2026-09-13T17:05:54.270230+00:00,3.0,1
521603,459672,@hulu_support A month of my subscription fee has now been wasted trying to watch video with this audio delay on your Fire TV app.  I'm going to deactivate I think and wait for a version update.,core_proportional,0.0135135135135135,technical_support_and_errors,False,content_availability,True,True,2026-09-13T17:05:57.330201+00:00,3.1,1
585024,519459,@hulu_support literally every other channel &amp; app works just fine. Just no SEC Championship. Solutions?,core_proportional,0.0135135135135135,live_tv_streaming,False,account_and_billing_management,False,True,2026-09-13T17:05:58.552624+00:00,1.2,1
565537,500698,"@hulu_support Well the game is over, how about preventing future big viewership broadcasts from being shitty because you can’t handle the number of viewers?",core_proportional,0.0135135135135135,live_tv_streaming,False,account_and_billing_management,True,True,2026-09-13T17:05:59.697371+00:00,1.1,1
573298,508169,"@hulu_support I ended up using the @26512 to stream it. I was using an Apple TV gen 4 and normally don’t have issues with running @115940. In my sports it displayed the game I wanted, but when selecting it, it started streaming a basketball game. 😑",core_proportional,0.0135135135135135,live_tv_streaming,False,live_tv_streaming,False,False,2026-09-13T17:06:00.553664+00:00,0.9,1
2873771,2699165,@hulu_support EN2 keeps skipping back and replaying same video of WI/VA game.  We turned it off. On to Netflix now.  What the heck????,core_proportional,0.0135135135135135,watchlist_and_playback_tracking,False,live_tv_streaming,True,True,2026-09-13T17:06:01.541553+00:00,1.0,1
572603,507486,@hulu_support Why is it that I have a Gigabyte of download speed and I’m trying to watch the SEC Championship and it’s frozen up 12 times in 15 minutes?,core_proportional,0.0135135135135135,live_tv_streaming,False,commercials_and_ads,False,True,2026-09-13T17:06:02.378999+00:00,0.8,1
561145,496562,@hulu_support Ruined the biggest game of the season Hulu....then wait on hold for 30 min when calling support. Awful I am going to cancel and go to PS Vue or DirectvNow. My Hulu Live Stream is fine now and works great except for the biggest game of the year... #cancelled,core_proportional,0.0135135135135135,account_and_billing_management,False,commercials_and_ads,True,True,2026-09-13T17:06:03.292529+00:00,0.9,1
509461,448559,@hulu_support umm on the iphone and this kept popping up https://t.co/Z8db3bFFJq,core_proportional,0.0135135135135135,other,True,technical_support_and_errors,False,True,2026-09-13T17:06:04.228979+00:00,0.9,1
2862210,2687783,Why do they have “KUWK” on Hulu but not Bad girls Club ? https://t.co/j1leNSAXDn,core_proportional,0.0135135135135135,other,True,technical_support_and_errors,True,True,2026-09-13T17:06:05.227141+00:00,1.0,1
92899,71648,"@115940 What does this mean?!! Where's episodes 2, 3, and 4 of @136111 !!! https://t.co/cW9aeqqwIY",core_proportional,0.0135135135135135,other,True,app_interface_and_ux,False,True,2026-09-13T17:06:07.021689+00:00,1.8,1
451512,396006,@115940 why are you like this https://t.co/ubEarYHQ15,core_proportional,0.0135135135135135,other,True,app_interface_and_ux,True,True,2026-09-13T17:06:07.906889+00:00,0.9,1
460326,403888,@hulu_support Seems to be issue. https://t.co/vvYKWxd8uv,core_proportional,0.0135135135135135,other,True,watchlist_and_playback_tracking,False,True,2026-09-13T17:06:08.909967+00:00,1.0,1
2929261,2753817,@hulu_support Through amazon fire stick last night. I tried reaching out on the website last night but after hitting submit on my ticket it just spun and spun and wouldn’t submit. Hulu website also wouldn’t let me login to my account.,core_proportional,0.0135135135135135,other,True,watchlist_and_playback_tracking,True,True,2026-09-13T17:06:10.244942+00:00,1.3,1
2927270,2751824,@hulu_support Hi Hulu. My account page won't load and I need to manage some devices. Is it down or am I doing something wrong? https://t.co/bEtNnNU5eq,core_proportional,0.0135135135135135,other,True,other,False,False,2026-09-13T17:06:11.548173+00:00,1.3,1
2875741,2701125,@115940 I'm receiving a bogus error message that I cant watch Texans v. Ravens because of my location...I'm in my apartment where I registered the account. WTF.  help! #hulu  #broken,core_proportional,0.0135135135135135,other,True,other,True,False,2026-09-13T17:06:12.720632+00:00,1.2,1
99707,77447,"@hulu_support hey i was looking for a key/legend defining what the various caption options referred to. most are self explanatory, except for the last one, with the scrolling letters..?",core_proportional,0.0135135135135135,other,True,content_availability,False,True,2026-09-13T17:06:13.783272+00:00,1.1,1
2865302,2690854,"@hulu_support Thanks for the quick reply. It worked but with 1 trick. You have to turn off both the tv and WiFi router power sources... then turn the router back on and leave it sit for a while before returning power to the tv. Otherwise, it doesn't connect right if the tv gets power first. 😀",core_proportional,0.0135135135135135,other,True,content_availability,True,True,2026-09-13T17:06:14.852439+00:00,1.1,1
453080,397454,"@hulu_support I'll try the steps on my tablet, thanks!",core_proportional,0.0135135135135135,other,True,account_and_billing_management,False,True,2026-09-13T17:06:15.769701+00:00,0.9,1
2927255,2751811,My Boyfriend and my roommate and I want to have a Battlestar Galactica new and old marathon but @116602 and @115940 does not have them 😢,core_proportional,0.0135135135135135,content_availability,False,account_and_billing_management,True,True,2026-09-13T17:06:16.561622+00:00,0.8,1
517238,455745,"@116602 I'm a loyal customer, so you've decided to raise my rate by 30%!  THAT'S AN INSANE INCREASE! Who is the marketing genius behind this one?  Hey @115940  - I smell blood in the water, need new customers?",core_proportional,0.0135135135135135,account_and_billing_management,False,live_tv_streaming,False,True,2026-09-13T17:06:17.308014+00:00,0.7,1
92917,71667,"@hulu_support Thank you for responding. The main issue is that the new layout makes it more difficult to explore all the shows available. Instead it gives you what seems like the top ten in that category. Being a long time cord cutter, I know #Hulu has much more to offer.",core_proportional,0.0135135135135135,app_interface_and_ux,False,live_tv_streaming,True,True,2026-09-13T17:06:18.274611+00:00,1.0,1
455699,399871,"@hulu_support I did not get a reply email, i signed up for hulu with facebook, and do not have an email associated with it. (I don't know why). My credit card was charged on the 17th. FWIW, I am also having trouble getting into youtube. My facebook account is Padraic Murphy.",rare_cluster,0.05,account_and_billing_management,False,commercials_and_ads,False,True,2026-09-13T17:06:19.097633+00:00,0.8,1
511243,450080,@hulu_support That would be awesome! Let me know if I need to dm my account info!,rare_cluster,0.05,other,True,commercials_and_ads,True,True,2026-09-13T17:06:20.024669+00:00,0.9,1
2943105,2766811,It would be hard for me to hate the new @115940 interface more. https://t.co/d2LbgsHmtQ,rare_cluster,0.05,app_interface_and_ux,False,technical_support_and_errors,False,True,2026-09-13T17:06:20.965420+00:00,0.9,1
2969303,2792744,@hulu_support this is what I keep getting! Why do you charge me for a full month each time when I constantly have issues? Help by retweeting https://t.co/a0cv48CRaE,rare_cluster,0.05,technical_support_and_errors,False,technical_support_and_errors,True,False,2026-09-13T17:06:25.182327+00:00,4.2,1
501395,441132,@hulu_support hey Hulu 🙋🏻‍♀️ my account keeps logging me out automatically after I log in 🙁 what gives?,rare_cluster,0.05,technical_support_and_errors,False,app_interface_and_ux,False,True,2026-09-13T17:06:26.277352+00:00,1.1,1
511203,450045,@hulu_support Thanks,rare_cluster,0.05,other,True,app_interface_and_ux,True,True,2026-09-13T17:06:27.079659+00:00,0.8,1
2928624,2753172,@hulu_support so everytime I try to login into my hulu account it starts to login then stops and goes back to the login page and doesn't log me in.,rare_cluster,0.05,technical_support_and_errors,False,watchlist_and_playback_tracking,False,True,2026-09-13T17:06:28.102535+00:00,1.0,1
89762,69446,@hulu_support Seems to have settled down now. I'm streaming ok again. Thanks!!!,rare_cluster,0.05,other,True,watchlist_and_playback_tracking,True,True,2026-09-13T17:06:28.997176+00:00,0.9,1
525135,463074,"What's Up @115940  ?

""The service cannot be accessed at this time;
reference code 300""

Over &amp; over &amp; over &amp; over &amp; over..... 
Cant get thru to Support either, via Chat on https://t.co/T7313jH6iJ 
Netflix, perhaps?",rare_cluster,0.05,technical_support_and_errors,False,other,False,True,2026-09-13T17:06:30.485060+00:00,1.5,1
570949,505892,@hulu_support Thanks for the response. I’m excited about the subscription and had a good experience with another game this evening.,rare_cluster,0.05,other,True,other,True,False,2026-09-13T17:06:31.588891+00:00,1.1,1
566860,502007,I’ve been a fan of @115940 live but this is sending me back to @115946. Not exactly a premium experience. https://t.co/7UrnefiUNP,rare_cluster,0.05,live_tv_streaming,False,content_availability,False,True,2026-09-13T17:06:34.469463+00:00,2.9,1
493222,433419,@hulu_support You processed my payment on 11/29 &amp; I cancelled my subscription after that payment thinking my account would be active for another month. It is not. I want a refund.,rare_cluster,0.05,account_and_billing_management,True,content_availability,True,True,2026-09-13T17:06:35.606405+00:00,1.1,1
2867805,2693295,"@hulu_support thanks, I will try 1st thing tomorrow morning.",rare_cluster,0.05,other,True,account_and_billing_management,False,True,2026-09-13T17:06:36.794779+00:00,1.2,1
563183,498407,@hulu_support I have used the general tips. I'll phone in if it continues. Thank you.,rare_cluster,0.05,other,True,account_and_billing_management,True,True,2026-09-13T17:06:37.816070+00:00,1.0,1
520330,458591,"Soo, Elf isn't on @116602 OR @115940?? WHAT AM I EVEN PAYING FOR",rare_cluster,0.05,content_availability,False,account_and_billing_management,False,True,2026-09-13T17:06:43.584309+00:00,5.8,1
2972727,2796170,@hulu_support I get this every time I try to login https://t.co/71SYUwmzgN,rare_cluster,0.05,technical_support_and_errors,False,account_and_billing_management,True,True,2026-09-13T17:06:45.058562+00:00,1.5,1
97514,75840,@hulu_support here is the video. https://t.co/pDvP5A2dVG,rare_cluster,0.05,technical_support_and_errors,False,live_tv_streaming,False,True,2026-09-13T17:06:45.858705+00:00,0.8,1
2905255,2730049,@hulu_support Thank you. There is no obvious way to record a live broadcast in the future. Can you tell me how?,rare_cluster,0.05,live_tv_streaming,False,live_tv_streaming,True,False,2026-09-13T17:06:46.730464+00:00,0.9,1
2960386,2783949,Hey @115940 @hulu_support updated episodes of The Long Road Home are on mobile but not tv apps or computer/normal website. Episodes 1&amp;2 are up but episodes 3&amp;4 are missing. Please fix that now.,rare_cluster,0.05,content_availability,False,commercials_and_ads,False,True,2026-09-13T17:06:47.547718+00:00,0.8,1
2927276,2751832,@hulu_support I will definitely try that. Thank you!,rare_cluster,0.05,other,True,commercials_and_ads,True,True,2026-09-13T17:06:48.254122+00:00,0.7,1
501399,441138,please come to Brazil @115940,short,0.0833333333333333,other,True,technical_support_and_errors,False,True,2026-09-13T17:06:49.050522+00:00,0.8,1
525073,463016,@hulu_support Correct.,short,0.0833333333333333,other,True,technical_support_and_errors,True,True,2026-09-13T17:06:49.971448+00:00,0.9,1
2963470,2786992,"@hulu_support It works now, thanks!",short,0.0833333333333333,other,True,app_interface_and_ux,False,True,2026-09-13T17:06:51.009718+00:00,1.0,1
559295,494808,@hulu_support Were done with @hulu_support,short,0.0833333333333333,account_and_billing_management,False,app_interface_and_ux,True,True,2026-09-13T17:06:51.774482+00:00,0.8,1
2923369,2747997,@hulu_support Will do. Thanks!!!,short,0.0833333333333333,other,True,watchlist_and_playback_tracking,False,True,2026-09-13T17:06:52.802159+00:00,1.0,1
460353,403910,@hulu_support Error code: cdn-3-61bc3d24,short,0.0833333333333333,technical_support_and_errors,False,watchlist_and_playback_tracking,True,True,2026-09-13T17:06:53.967899+00:00,1.2,1
464804,407744,@hulu_support please reacquire @3137,short,0.0833333333333333,content_availability,False,other,False,True,2026-09-13T17:06:55.715183+00:00,1.7,1
565515,500675,@hulu_support Tiffany Haddish I believe.,short,0.0833333333333333,other,True,other,True,False,2026-09-13T17:06:56.633239+00:00,0.9,1
565524,500683,@hulu_support iPhone,short,0.0833333333333333,technical_support_and_errors,False,content_availability,False,True,2026-09-13T17:06:57.638382+00:00,1.0,1
2874926,2700294,@hulu_support This is in my appletv,short,0.0833333333333333,technical_support_and_errors,False,content_availability,True,True,2026-09-13T17:06:58.636278+00:00,1.0,1
570964,505906,@hulu_support why? :( https://t.co/kPwpWOGnEB,short,0.0833333333333333,other,True,account_and_billing_management,False,True,2026-09-13T17:06:59.465793+00:00,0.8,1
2928631,2753177,@136759 @115940 When is ep5 streaming?,short,0.0833333333333333,content_availability,False,account_and_billing_management,True,True,2026-09-13T17:07:00.257816+00:00,0.8,1
2894838,2719771,"@802251 @115940 I agree.  The way @115940 does it is bass-ackward, we live in a binge era - get with the program already Hulu.  #Runaways #geek #blerd",long_or_multiturn,0.0833333333333333,app_interface_and_ux,False,live_tv_streaming,False,True,2026-09-13T17:07:01.100924+00:00,0.8,1
511235,450080,@hulu_support I have Hulu tv with a roku3. My DVR won't show me my recorded programs. Any ideas? https://t.co/5A1u2XG9T7,long_or_multiturn,0.0833333333333333,live_tv_streaming,False,live_tv_streaming,True,False,2026-09-13T17:07:01.860443+00:00,0.8,1
2953086,2776722,"Omg @115940 help guy just didn’t do anything for 6 mins &amp; I finally typed “so what’s next?” &amp; had to repeat my issue. It’s a chat, scroll up!",long_or_multiturn,0.0833333333333333,other,True,commercials_and_ads,False,True,2026-09-13T17:07:02.628731+00:00,0.8,1
2914764,2739418,@hulu_support helppppp my Hulu isn’t working 😭,long_or_multiturn,0.0833333333333333,technical_support_and_errors,False,commercials_and_ads,True,True,2026-09-13T17:07:03.454988+00:00,0.8,1
511232,450068,"@115940 I'd love to watch your new shows, but keep getting kicked off the network, then when I sign back in, I have to start the show all over again. Fix this please. I'm spending money for nothing!",long_or_multiturn,0.0833333333333333,technical_support_and_errors,False,technical_support_and_errors,False,False,2026-09-13T17:07:04.291178+00:00,0.8,1
511239,450080,@hulu_support I end up spending an hour or more just to watch an hour program. 😔 I wish you would just fix it to work as advertised.,long_or_multiturn,0.0833333333333333,technical_support_and_errors,False,technical_support_and_errors,True,False,2026-09-13T17:07:05.220652+00:00,0.9,1
2903398,2728217,😞 hey hulu why are you guys staggering the release of the Runaways??  We need more than just one episode a week on a streaming service! @115940,long_or_multiturn,0.0833333333333333,content_availability,False,app_interface_and_ux,False,True,2026-09-13T17:07:06.027021+00:00,0.8,1
557403,492946,@hulu_support No. Figured it out. We are temporarily using a hotspot for internet. Will try again when we're on a proper connection.,long_or_multiturn,0.0833333333333333,technical_support_and_errors,False,app_interface_and_ux,True,True,2026-09-13T17:07:06.819891+00:00,0.8,1
573265,508134,@hulu_support This was on a firestick. The streams were available again about 30 minutes later. Thanks,long_or_multiturn,0.0833333333333333,technical_support_and_errors,False,watchlist_and_playback_tracking,False,True,2026-09-13T17:07:08.027889+00:00,1.2,1
2971779,2795188,@hulu_support I’ve done all of this many times. It has been this way for my entire subscription. You just don’t give NBCSN enough bandwidth,long_or_multiturn,0.0833333333333333,live_tv_streaming,False,watchlist_and_playback_tracking,True,True,2026-09-13T17:07:08.833409+00:00,0.8,1
565560,500719,"@hulu_support CBS in Madison WI is constantly buffering but all other channels, including Fox 47 are fine. Seems to occur when a big game is on, which sucks because I want to watch that game lol",long_or_multiturn,0.0833333333333333,live_tv_streaming,False,other,False,True,2026-09-13T17:07:09.938119+00:00,1.1,1
2919721,2744397,@hulu_support Why can’t I access a show on CBS that started at 7pm cst?,long_or_multiturn,0.0833333333333333,live_tv_streaming,False,other,True,True,2026-09-13T17:07:11.015576+00:00,1.1,1
2907166,2731950,@hulu_support Hulu sucks my wife cancelled her Showtime subscription on November 23rd and you are saying that it wasn't cancel until today refund her money or you will have a lawsuit,likely_sensitive,0.1428571428571428,account_and_billing_management,True,content_availability,False,True,2026-09-13T17:07:12.000823+00:00,1.0,1
549961,486221,3 more listings of hacked hulu accounts being sold on ebay https://t.co/17ceQcspQ0 https://t.co/CuGIFWAil9 https://t.co/gB0RCAObGv @hulu_support @115940,likely_sensitive,0.1428571428571428,account_and_billing_management,True,content_availability,True,True,2026-09-13T17:07:12.953889+00:00,0.9,1
